"","AlignID","Factor","tmean","FoundIn","6_Extraction_blank_1_polar","12_QC_polar","13_QC_polar","23_QC_polar","35_QC_polar","44_QC_polar","45_QC_polar","14_Leaves_polar","15_Roots_polar","16_Stem_bark_polar","17_Leaves_2_polar","18_Roots_3_polar","19_Stem_bark_3_polar","20_Leaves_3_polar","21_Roots_1_polar","22_Stem_bark_polar","24_Leaves_polar","25_Roots_polar","26_Leaves_4_polar","27_Stem_bark_4_polar","29_Stem_bark_5_polar","30_Stem_bark_2_polar","31_Stem_bark_1_polar","32_Roots_polar","33_Leaves_polar","34_Stem_bark_polar","36_Leaves_1_polar","37_Roots_2_polar","38_Roots_4_polar","39_Leaves_5_polar","40_Roots_5_polar","41_Stem_bark_polar","42_Leaves_polar","43_Roots_polar"
"76",76,"Factor #76",41.5096,34,70.22906,871.345,1570.425,1604.532,1607.844,1295.231,1236.435,925.3133,1501.535,2734,1072.616,2030.618,1865,805,234.0196,2871.625,940.0512,1675.128,843.6748,1784.72,2306.14,3564.823,3169.148,1609.545,925.6939,2154.85,1292.567,382.7179,992.5758,614.9644,4503.819,2646.1,941.2,1069.667
"77",78,"Factor #78",41.5559,34,728.2924,4741,5712.015,6221,6543.551,6377.976,6258.705,3309,1852.09,11026.8,2938,1599.764,9295.097,3172,2305.021,10990.36,3362,3052.553,1610.647,5714.384,12092.95,9361.447,11302.3,4589.492,3036.155,12264.76,5768.331,2492.633,2465,2629,2059.12,13557.89,3698.561,2504.612
"78",80,"Factor #80",41.5622,34,804.7232,3673.805,5540.027,6086.187,5720.483,4934.044,5422.644,2127.492,2060,4877.182,2526.573,3214.188,7402.341,2734.518,2564.144,8505.967,3378.849,3385,1061.983,7714.214,12786.83,8366.491,12071.22,4229.43,3049.104,11438.97,3363.366,2142.435,2231.349,2142.133,1543.504,12414.78,2162.099,2601.869
"79",79,"Factor #79",41.5634,34,665.0496,5610.547,6195.757,6849.281,6543.551,6466.671,6570.586,2127.492,4102.628,11800.19,2952.329,2826,10828.1,2843.779,2564.144,12917.17,3397.211,5753.93,1855.085,9148.786,11312.7,11138.75,12171.55,5016,3049.104,12781.77,3927.69,2538.733,2465.111,2322.762,4242.977,14527.83,3722.169,2505
"80",77,"Factor #77",41.5665,34,659.5207,5661,6255,7500,6738,6652,6571,2222.009,2373.338,12167,2952.329,4024.21,10758,2948,2564,13206,3249.634,3385.987,1909,9149,12787,11211,12172,5016,3100,12782,4056.047,2487,1467,2216.878,2531.998,14528,3617,3277.819
"81",81,"Factor #81",41.5868,34,646.2551,1765.184,1566.895,2512.126,2006,1746.622,1826,925.2208,2373.338,4714.436,1718.975,3865.039,3914.136,1717.441,2067.382,5328.247,3397.211,3052.553,648.155,3862.498,5332.772,5113.487,3630.78,4922.815,2923.385,5921.323,3927.69,2142.435,2231.349,1385.05,2513.609,5843.319,2577.514,2211.238
"82",82,"Factor #82",41.6318,34,91.05537,1520,1372,1471.919,1443.436,1401,1437,91.77425,216.383,7019,119.249,289.2984,7572,51.79389,254.4444,7253,108.5407,30.92321,92.22393,6170,5480,6090,4707,200.3435,96.38387,7357,194.8529,116.8922,28.6147,24.64604,77.69423,7323,109.1522,86.36497
"83",83,"Factor #83",41.7168,34,188.753,825.8133,937.0445,920.4873,836.8817,959.2397,854.9216,2812,292.681,1415,2803,273.4438,2440,2027,316.4222,1361,3197,306.2155,2739,1195,1119,1166.375,1188,228.8924,2918,1466,2884,339.7989,185.6809,2832,426.7542,1435,2682,357.1605
"84",84,"Factor #84",41.7822,34,4.840546,66.79785,72.18602,272.6928,398.3727,489.4371,774.8365,221.8003,87.67994,393.2281,239.703,210.4894,392.6827,412.3719,12.71451,466.2508,321.1786,172.9673,197.4729,462.753,546.6641,1244,885.0399,124.9779,371.5411,631.3474,46.07906,18.70672,114.0768,207.746,366.7907,1150,562.6273,355.8281
"85",85,"Factor #85",41.8019,34,633.2561,328.4183,606.2741,754.7618,103.8682,97.87064,239.9039,784.9082,196.2762,472.6575,680.2294,214.9762,363.1432,1438,299.1537,289.6354,1380,24.73203,734.3363,707.0776,373.4409,130.4094,101.0245,489.9977,471.4212,90.57787,136.9437,4.079448,177.9469,607.334,215.131,40.38556,688.0359,529.2
"86",90,"Factor #90",41.9544,34,23.63952,32834.39,30438.07,29938,29403.7,30682.67,30998.24,71203.52,278.9954,21044.72,68384.08,276.3577,33824.49,75044.33,392.9501,21368.71,73367,359.062,81419.47,15315.29,11336.5,20726.66,21492.84,224.9649,73208.86,23434.82,61605.33,365.7561,182.9746,62080.85,333.4171,20647,74625.29,348.1826
"87",91,"Factor #91",41.9551,34,130.8482,138507.7,128889.2,126370,118507.9,125376.7,126637.1,285200.2,964.3496,90593.97,271318.4,1864.028,136766.8,289606.4,384.5714,89982,284234.1,1086.27,320664.7,64077.28,49619.99,82889.97,89478,691.654,289035.6,92789.55,236753.6,715.1279,227.1199,243037.8,2107.103,90459.77,284587.5,1208.841
"88",88,"Factor #88",41.9556,34,368.6082,365936.8,343638.1,340471.5,329167.4,340356.1,343586.3,796973.7,2835.315,242486.2,763032.1,4607.193,372673.9,813581.2,1393.169,238128.9,813993.7,2520.794,912903,171590.8,132633,227287,242978.8,1815.552,818606.5,257101.1,682471.8,1502.421,356.2377,684009.7,5944.816,241863.7,803362.6,2955.095
"89",86,"Factor #86",41.9559,34,368.6082,365377,343048,339976,328650,339968,343061,794990,2716,242156,761326,4196,372046,811680,1393.169,237965,812079,2584,910809,171319,132633,227287,242587,1799,816996,256715,681045,1373,419.0676,682593,5458,241475,801532,2690
"90",87,"Factor #87",41.956,34,368.6082,365936.8,343638.1,339976,329167.4,339968,343061,796973.7,2835.315,242156,763032.1,4607.193,372673.9,813581.2,1393.169,238128.9,813993.7,2520.794,912903,171319,132633,227287,242587,1815.552,818606.5,256715,682471.8,1502.421,377.4721,684009.7,5292,241863.7,801532,2955.095
"91",89,"Factor #89",41.9656,34,368.6082,365936.8,343638.1,340471.5,329167.4,13917.37,311403.5,794990,2835.315,242486.2,763032.1,4455.894,372673.9,811680,1293,238128.9,812079,2520.794,912903,171590.8,17156.04,227528.5,242978.8,1815.552,818606.5,257101.1,682471.8,1166,418.6739,684009.7,5440.428,241863.7,803362.6,2955.095
"92",93,"Factor #93",42.1646,34,102.6342,28379.9,27215.3,26323.16,24642.01,18484.43,19577.8,65876.03,71.76885,20920.64,56770.56,236.7371,34383.07,60966.25,4.565231,10935,62940.19,2.401806e-08,67067.75,12792.93,9030,14345,20823.25,100.4713,53254.57,19428.7,43430.07,7.677129,89.1723,41872.31,376.6832,18640.23,52780.37,6.392473e-10
"93",92,"Factor #92",42.2175,34,352.3343,8993.427,8541.339,9295.879,12825,6430,8283,19118.7,1273.358,10987.78,20451,100.6443,10483.8,23389.37,3240.384,10223.97,18854.65,841.9819,35260.87,7857.506,3750.727,7065.888,8602.35,4217.261,16862.72,8359.9,19061.52,167.8544,77.75276,27115.52,193.571,7490.321,17232.99,7159.374
"94",95,"Factor #95",42.221,34,1148.604,99.87999,1349.59,3485.03,1553.184,591.6731,1901.659,2791.407,1042,1073.642,1881.801,2564,1487.222,5089.116,4574.821,66.29778,592.7239,1553.198,1093.808,3043.12,204.2359,1991.04,9814.485,12884.9,334.1953,12260.87,4208.598,598.7254,210.9345,2977.807,8062.466,4865.048,1444.089,14244.41
"95",94,"Factor #94",42.2706,34,1080.012,5950.268,7278.196,9058.574,7244.427,7125.226,8271.823,15094.12,2329.885,6034.862,19005.72,4031.706,9659.967,17612.66,3099.538,5001.541,16219.95,2383.252,14638.5,4041.225,3241,7189.034,7588.715,2894.305,12296,7588.039,12904.59,1408.294,32.27329,14064.76,1931.519,6989.363,15656.48,3662.164
"96",103,"Factor #103",42.3721,34,30040.6,87431.08,106891,97511.15,101658.9,86551.01,91732.91,233997.8,52053,50588.33,216814.5,36185.81,50844.12,186159.8,51958.23,33588.43,231749.7,49074.75,212109.8,42904.16,33781.69,30782.2,89368.41,45412.83,226783.8,59710.1,278458.1,55597.17,33296.1,203979.9,34925.37,41767.76,232057.4,45404.94
"97",99,"Factor #99",42.3734,34,29611.39,85791.34,115094,97734.63,114685,86262.55,93950.54,215076,52053,58871.25,210907.7,36384,62113.36,181377.7,51958.23,58934.24,225272.9,50385,205934.4,50878.32,53344.63,45298.29,93198.28,45412.83,220315.3,119129,270515.4,51074,32348.51,195718,34925,69008.62,225652.2,45405
"98",100,"Factor #100",42.3737,34,30040.6,116518.4,132630.3,143963.9,139253.6,152345.2,152124.9,218216.3,52053,218521.6,202114,36384,230663.6,174673.5,51694.31,248690.6,215605.9,47151.45,196607.9,243239.3,255479.5,236592.4,229861.4,41334.09,210463.1,242263.8,258423,52673.26,30953.9,190307.8,34407,284168.6,216191.2,44424
"99",101,"Factor #101",42.374,34,30040.6,82591.22,101203.3,94520.98,96806.76,82395.22,90237.69,215217,52100.35,52582.61,199230.6,36185.81,55390.94,171844,51958.23,51009.49,212473.1,49074.75,193633,46955.56,44244.76,40428.03,87805.36,44909.31,208295,61878.29,254794.5,52046.61,30450.85,187829.3,33141.39,60129.92,212866,44035.94
"100",98,"Factor #98",42.3744,34,29688,173761.3,189550.2,196867.6,197772.6,209425.3,110078,271356,52100.35,268761.5,253011,35901.35,284364.5,211665,52335,304770,273092,49074.75,258443,294209.3,311558.3,314182.4,291574.5,44589,272317,296788,332748,57453,40042,236382,34821,348467.4,273721,45404.94
"101",96,"Factor #96",42.3769,34,13660.99,476685,497158,647919,579856,736548,709152,52859.08,11093.61,1449831,39770.99,13358.83,1511093,88629.78,17131,1712031,63126.22,16956.63,69967,1567808,1830212,1774219,1278378,42804.96,55716.03,1495882,54634.4,18961.19,13193.64,42685.52,10617.6,1759052,88110.99,18061.64
"102",97,"Factor #97",42.3775,34,13628.66,491881.4,518632.1,648096.7,580084.1,736848.8,709152,49691.2,10741.26,1450449,36095.14,13329.8,1511682,87448.32,16882.49,1713007,60695.91,16734.01,68158.31,1567840,1831252,1774502,1278378,42729.28,53445.15,1496755,51337.18,18621.47,12901.28,40241.07,10371.52,1759658,86624.76,17867.53
"103",102,"Factor #102",42.4618,34,9898.312,6320.907,8424.371,11943.97,10890.73,1257.098,8294.448,12087.48,11025.21,43423.98,11035.55,6542,53337.25,6024.667,10875.85,55248.32,9342.109,14560.84,7352.164,8441.938,79148.64,33150.82,18697.81,7265,14800.53,31522.95,17687.2,8406.023,1635.125,16665.54,8229.101,44276.51,9955.317,8368.091
"104",104,"Factor #104",42.5276,34,567.1428,8112,25869.39,36371.6,25036.42,11728,19796.03,4379.77,204.9772,77714.22,2902.931,225.8253,60577.67,2091.689,237.301,109513.8,5247.095,495.4074,4269.871,74172.83,79566.59,75066.77,56644.83,700.5698,626.6579,56823.48,1327.928,315.5349,233.6055,2532.833,244.8541,59660.33,3664.792,745.9454
"105",105,"Factor #105",42.6197,34,170.0467,5600.465,3579.614,5362,5809.752,6953.644,5447.528,56.4921,168.2045,9150,346.8008,286.3685,12110,271.33,92.46324,17746.65,667.6886,324.0006,565.1789,9870,8515,9177,10280,708.8281,144.5377,10011,663.9617,246.0916,126.2835,154.907,28.87888,15288,72.16994,211.8246
"106",107,"Factor #107",42.621,34,169.0972,5840.995,5598.478,9296.26,8499.041,5899.943,7370.636,52.75719,156.2644,14425.87,314.1916,134.1407,12885.17,266.9885,75.09823,21541.8,660.3405,285.1514,545.9862,9340,13996,11388.38,10280,708.8281,139.4219,12332.01,656.876,202.3012,81.50191,151.6938,31.84789,13305.25,71.6033,211.8246
"107",108,"Factor #108",42.6226,34,183.4107,5425.043,3025,9417.668,8400,4799.646,5447.528,62.58333,187.4887,16247.21,359.7254,218.5763,9112.603,266.3583,87.80661,12374.47,695.827,309.856,572.8363,11689,9350,9550.504,9356.272,708.8281,145.433,7592.808,682.1406,202.5334,382.9308,169.6009,26.69744,10049.64,73.89212,211.8246
"108",113,"Factor #113",42.635,34,1772.21,1562.253,1986.978,2102.357,1388.159,1024.246,756.6633,1826.519,1504.962,1776.884,1758.465,1517.153,2409.35,1859,2263,1942.473,1579.997,1000.135,1765.755,1728.648,576.7041,1171.052,1297.511,906.485,1192.359,1115.113,1226.866,1304.639,1298.232,811.1444,961.0167,1205.245,677.5041,733.7063
"109",112,"Factor #112",42.6432,34,1996,2325.18,1998.826,2135.831,1462.428,1092.421,627.9618,1882.591,1691.281,3040.161,1927,2103.05,2526.556,1723.517,1751.256,2123.877,2207,1102.858,1534.845,1913.083,1289.264,1768.196,1691.373,1066.335,1142.375,1417.931,1240.868,1406.734,1338.474,515.5813,1393.428,1555.002,799.7874,734.7775
"110",111,"Factor #111",42.6669,34,1776.448,2580,2237,2089.553,1579.081,1006.991,947.9225,2032,1862.414,2632.801,1758.465,2103.05,1844.653,1708.636,1774,2398.296,2013.187,1392.275,1309.709,1855.505,1271.485,1813.116,1907.622,1242.998,1372.355,1553.113,1367.365,1636.889,1594,1137.73,1670,1589.061,1292.373,897.4103
"111",114,"Factor #114",42.6732,34,467.7491,1782,1666.521,2237.537,2223.778,1943.735,2463.126,1457.623,1839,2063.91,1604.919,1628,2627.003,1364.91,1866.43,2394.227,2175.906,2123.744,1913.891,2706.296,2239.814,2108.812,2159.043,1845.389,2000.133,2518.92,1841,2066.623,1709.921,1972.279,2117,2474.067,2093,2201.154
"112",115,"Factor #115",42.6772,34,169.9298,1473.069,1543.579,2209.982,2221.787,2230.783,2627.912,1457.623,1951.212,1917.704,1604.919,1856.247,2549.175,1297.581,1797.614,2297.549,2096,2030,1913.891,2573.77,2236.79,2177.429,2060.967,1845.389,2000.133,2628.541,2151.961,1684.9,1709.921,1830,2246.843,2678.494,2214.104,2107
"113",109,"Factor #109",42.684,34,237.153,3860.383,1885,3112.931,2152,3728.873,3543.808,1092.525,1455.608,5033.331,1035.588,901.6647,7593.574,818.6819,957.0285,10745.91,1572.602,1130.564,1423.987,9870,10697.85,5357.009,8740.289,1347.53,1149.375,7000.697,1357.618,1232.527,945.8015,470.2194,1628.313,10049.64,1623.658,1439.994
"114",144,"Factor #144",42.715,34,929.4401,1367.287,1426.832,1730.864,1622.117,2027.28,2165.212,1457.623,1328.753,1250.075,3480.332,1406.692,1585.068,3839.383,1224,1443.086,1761.81,1200.739,1722.435,1183.278,1942.036,1627.62,1800.562,1236.379,1863.834,1746.604,2021,1236.4,1575.938,1407.717,1543.381,1699.818,2126.76,1861.15
"115",106,"Factor #106",42.7166,34,540.7606,1856.789,2376.41,2749,2457.402,1330.443,2270.381,261.3981,429.3326,4428.564,2291.086,458.9479,3529,2957.564,448.5379,5028,424.965,465.1018,669.5241,4407.992,8457.553,4986,5339,1624.65,847.7902,3567,231.5746,412.3623,1124.12,136.8764,607.1617,4340,1636.627,530.5974
"116",133,"Factor #133",42.7301,34,1149.196,1494.706,2232.149,4583.256,2932.983,3002.806,2467,1586.981,909.8791,1826.511,5411.797,1517.743,2170.272,7429.374,1232.134,2119.743,1776.437,999.8474,1904.267,1703.611,1962.2,3112.889,3979.073,6239.555,1898,1919.172,2657.061,1115.904,1550,1265.745,1403.715,2924.217,2736,1423.577
"117",110,"Factor #110",42.7425,34,249.8248,2171.586,2213.613,2220.975,2386.469,2844.743,1039.797,130.8771,140.5422,3838.037,755.7247,210.4895,3529,1078.241,191.8126,8970.433,358.7182,139.9056,279.2845,3375.372,2706,3147.183,5759.405,819.1434,437.2209,5510.739,444.3238,199.7345,425.516,157.5799,210.2333,5552.749,655.9074,343.4044
"118",137,"Factor #137",42.7732,34,2726.371,287.4595,2888.926,5497.705,4846.257,3527.189,4847.559,3087.364,1460,2064.424,5833.863,1688.246,1975.77,7812.059,1439.579,2257.937,3362.454,1713,2267.194,1554.679,301.5696,5873.604,5748.019,6678.998,3279.817,1943.995,4155.081,1506,3182.243,2481.046,1710.663,2905.501,5598.131,2237.148
"119",130,"Factor #130",42.7885,34,3759.877,174.5806,4183.065,4951.741,5217.407,5145,4689,4034.934,1511.07,2064.424,6433.054,1924.078,3450.512,8233.583,1444.876,2678.804,4216.025,1763.738,2909.68,1654.386,593.847,4799.246,6686.788,6678.998,4315.103,2027.561,3978.314,1616.014,4668.806,2586.901,1721.692,5462,5897.579,2184.914
"120",123,"Factor #123",42.7916,34,3955.633,252.0019,2108,7701.443,4869,4298.746,4689,2112,1774.517,2459.253,5623,1469,2655.482,8846,1444.876,2813.009,4322,1832.619,2996.133,1817.62,319.7438,5874,6488,6617,3182,2129.581,4881.938,1671.458,4071.192,2950.797,1737.929,3727.654,7481.325,2137
"121",125,"Factor #125",42.8106,34,4255.654,80.18948,4820.653,7906.716,7202.092,3549.297,4840.817,4478.957,1919.014,2904.877,6708,1924.078,2211.923,9188.016,1444.876,3098.538,5156.446,1974.694,2996.133,2069.193,214.2347,5919,6686.788,6617,3641.437,2027.561,4933.01,1782.595,3464.695,3301.309,1768.891,2953.87,8054.025,2237.148
"122",118,"Factor #118",42.8276,34,4873.229,66.35281,4677,7870,7941,2520.083,4164.079,5253,1935,2872,6778,1844,2542.645,8913,1398,3247,5194,2110,3814.301,2028,173.8719,5919,6488,6617,3589,2138,4724,1758,4398.804,2383,1715,3682.204,8254,1731.919
"123",132,"Factor #132",42.8453,34,3336.663,43.88829,3106.542,4709.148,5054.862,7333,7202.09,3367.208,1256.294,3345.674,4454.315,1147.719,9003.173,4394.527,899.7117,5559.541,3705.59,1341.586,5381.985,1042.074,146.2425,2095.274,4334.833,3991.713,6780.937,1028.037,4521.616,1167.759,6191,2527.58,1122.242,11598.31,5292.306,1158.952
"124",121,"Factor #121",42.8693,34,4912,105.7431,4911,7915,7885,2676.263,5092.303,5423.191,1989.781,2876.009,4828,1895.932,2776.7,7429,1446.148,4247,3520,2163.954,3508,2098.316,99.26133,4427,6062.76,4435,4689.417,1919.148,4490,1812.817,5115.452,3818,1771.245,4650.056,8254,1686.021
"125",128,"Factor #128",42.8779,34,4952.508,923.5981,5049.492,5288.208,6371,3079.572,4835.203,4778.688,1422,3345.674,5194.624,1834.626,2504.107,6614.506,1242,4130.801,4815.496,1916,3982.66,2061.109,584.327,4981.137,4926.685,5669.759,4462.248,1739.236,4648.124,1758,4588.05,3871,1771.245,3421.21,8174,1958.003
"126",141,"Factor #141",42.8826,34,4912,339.2032,4097.417,5070,6351.766,2157.045,3652.442,4578.433,1820.08,3019.326,5042.733,1562.562,2435.386,6285.007,1427.822,3193.246,4598.684,2163.954,3094.006,2040.848,375.489,4383.64,5066.209,4001.971,3241.881,1798.718,4364.169,1812.817,3264.721,3977.495,1571,2853.786,7525.942,1675.495
"127",129,"Factor #129",42.9037,34,964.9665,1939,2192.624,2268.381,2269.342,2670.442,2854.097,2446.493,1066.932,2522.166,2618.493,969.5424,3753.23,2059.074,746.3541,3224.424,2812.482,1554,2398.334,2213,2505,2305.347,2950.861,1477.967,3004.285,3064,2513.519,1972,1246.738,2539.5,1374.497,3646.533,3209.882,1507.072
"128",122,"Factor #122",42.9715,34,5277,75.31802,3813,3202.391,3754.769,19260.39,13496.24,8289.172,809.816,12617,2682.599,985.6071,32416.27,3255.408,738.5189,8340,4397,849.466,7250,1363.698,204.4388,1793.862,2018.393,2041.813,13879,1736.896,8819.849,1000.778,9826,1951.972,1350.158,15355,3867.24,1495.501
"129",140,"Factor #140",42.9724,34,4469.733,250.4346,2074.004,3252,3676.979,15394.74,10517.86,3974.48,923.0232,4954.137,2495,909.6126,24610.78,3897.421,805.2487,8372.356,2291.61,1298.332,6182.602,1095.725,193.0701,2482.246,2874.174,3255.127,17165.2,1746.769,5674.259,966.9415,13408.38,2931.254,1398.059,17315.2,3298.576,1109.294
"130",145,"Factor #145",43.0654,34,13706.51,449.0837,16954.46,4496.447,2056.593,22461.49,14521.82,16171.04,1730.718,23562.47,4440.609,1710.002,49137.17,4548.44,1677.46,33977.48,15966.67,2084.566,25414.42,2807.365,458.9968,1660.254,1635.557,1299.342,25983.1,2882.509,14194.84,1986.522,23305.71,3113.312,2040,22620.87,3620.77,1954
"131",136,"Factor #136",43.0687,34,14754.98,425.6642,16577.62,4426.485,2011.021,21839,14307,9425,1859.323,24786.39,4335.241,2291.457,54673.61,5303.094,1677.46,33357.54,15966.67,2018.82,25459.34,2711.403,364.5861,1713.836,1723.85,1269.677,26138.61,2917.246,14114.89,2087.277,24012.8,3037.17,2411.288,34346.46,3471.343,2343.869
"132",138,"Factor #138",43.0788,34,8857.447,3124,11609.68,4607,2864.904,14436.85,9994.655,17416.81,1485.018,15706.97,9057,1475.915,33727.04,6159.319,1462.217,21180.97,16087,1460.879,19568.89,1753.981,627.2961,1660.254,3233.392,1108.656,19832.79,2677.395,14234.71,1816.051,15242.84,7213,1495.773,20967.86,8191.641,1548.74
"133",146,"Factor #146",43.0815,34,18099.23,2209.488,17792.59,4847.526,2473.533,22515.81,15032.15,19311.64,2100.109,25305.29,6891.919,2329.44,54673.61,5765,1903.489,34372.63,17213.62,2142.039,26345.65,2896.832,573.3975,1761,2544.496,1308.093,26138.61,2822.766,14359.68,2209.694,24596.91,6052.309,2278.919,33867.07,6771.427,2069.621
"134",142,"Factor #142",43.0835,34,18716.67,1037.78,18113.31,5018.743,2510.646,22515.81,14871.89,20315.57,2021.42,23562.47,6054.061,2466.129,54673.61,5650.496,1903.489,33977.48,17858.05,2482,26345.65,2896.832,497.4645,1611.579,1858.979,1308.093,25983.1,2917.246,15387.73,2063,23305.71,4295.469,2361.679,33867.07,5072.575,2079
"135",143,"Factor #143",43.09,34,18716.67,613.5987,17263.08,5133.151,2221.169,21448.64,14763.03,18389.98,2194,26431.27,4686.753,2493,54149.37,5152.044,1840.402,34372.63,16869.21,2213.193,27112.16,2896.832,423.6285,1886.342,1792.459,1308.093,26138.61,2773.641,14234.71,2546.168,23305.71,3286.893,2411.288,33867.07,3520.715,1845.665
"136",139,"Factor #139",43.0959,34,14258.86,626.9575,15388.21,4847.526,2233,22252.04,14763.03,18389.98,1939.029,24129.04,4533.265,2350.279,54809.75,5600.498,1887.146,32515.65,13821.68,2213.193,25414.42,2896.832,507.4765,1884,1760.535,1196.053,25840.01,2773.641,14194.84,2559,20067.82,3362.059,2432.224,33022.9,3561.115,2593.882
"137",124,"Factor #124",43.0981,34,18716.67,508.6352,19269.73,5133.151,2108.874,21839,14308,19951,2481,25943.81,4491.823,2027,53080.61,5650.496,1917.501,34522.76,19881.05,2584.55,29597.33,2873,416.2498,1924.303,1740.484,1266.031,27805.43,3120,13440,2559,25081.43,3415.357,2382,34723.85,3359.464,2720.903
"138",131,"Factor #131",43.1024,34,13706.51,414.323,18591.25,5133.151,2233,22404.88,14763.03,20077.15,2516.073,23562.47,4443.73,2493,53398.59,5600.498,2074.868,35094.34,17213.62,2584.55,28434.38,3539.613,474.0285,1924.303,1560.012,1196.053,27075.59,3030,14577.84,2392,23912.13,3286.893,2588.526,33538.73,3561.115,2429
"139",120,"Factor #120",43.1107,34,20553.05,490.0876,18705,5091.3,2221.169,23022.06,14870.31,19951,2475.485,30896.35,4630.712,2546.358,53107,5650.496,2021,40796.22,18608.25,2768,28274,2962,467.5906,1924.303,1685.974,1234.894,26568,3086,14550,2607.092,25873.7,3109,2645,32583,3493.538,2441
"140",147,"Factor #147",43.1119,34,12661.51,657.1048,17544.18,3969.87,2206,22374.17,7236.929,19311.64,2543.822,25642.36,3604.72,2534.088,53080.61,5151.151,1861.439,34372.63,16869.21,2142.039,29300.14,2944.582,464.4925,1980,1875.024,1412,27075.59,2559.537,14359.68,2264.952,25456.57,2667.187,2543.748,33022.9,3520.715,2476.502
"141",134,"Factor #134",43.1124,34,20673.55,713.2605,19157.68,5133.151,2214,12298.01,6820.063,20315.57,2229.092,23185.88,4577.611,2527.611,54502,5600.498,1917.501,34279.23,20165.25,2584.55,27799.54,2948.364,332.258,1886.342,1715.014,1317.994,26712.03,3105.089,14631,2382,23562.07,3379.214,2475,32258.26,3561.115,2593.882
"142",119,"Factor #119",43.1213,34,20072,683.0967,18705,5091.3,2221.169,20976,14668.91,19951,2543,29950,4340.122,2390,53107,5650.496,2183,39371,20204.46,2803,28875,3457,463.4163,1924.303,1694.63,1213.714,26568,2948,14550,2607.092,23944,3238,2645,33080,3494,2679
"143",117,"Factor #117",43.125,34,19244,683.0967,18705,4965,2221.169,21560,14582.86,19951,2541,29823,4456.124,2493,54809.75,5539,2196,39371,19539,2803,28875,3479,466.7866,1924.303,1714.363,1196.053,26568,3124,14382,2248,24355,3293,2645,33080,3096.453,2554
"144",127,"Factor #127",43.1968,34,17971,741.7352,19312.44,4668.496,2198.998,19144.36,12681.49,18912,2510,30721.01,2903,2412.411,50373.2,4176.992,2034.842,40410.33,18449.25,2657.463,29005.83,2846,459.8209,1492.648,1191.908,1332.693,25335,1882.709,14996.01,2254.742,25456.57,3070,2391.383,30496.62,3285.031,1867.049
"145",148,"Factor #148",43.3068,34,6073.938,2917,5336.206,4474.185,4250.991,5251.452,4766.439,5015.262,1236.552,13453.38,3000.995,1636.136,8221.145,4228.075,1326.94,13165.77,5363.751,1330.899,6405.315,12359.11,13293.95,8162,11716.44,1413.755,5975.459,11869.82,4541.445,879.6582,4506.263,2547.404,1868.631,14555.64,2888,1308.189
"146",126,"Factor #126",43.3131,34,14405,8725.477,8525.727,15340.98,14500.88,11705.44,10681.92,6101,3450.471,18816.12,4950.836,2970.892,24159.98,5508.585,6519.554,19649.71,7322,4229.192,11219.53,24891.68,22341.83,25069.5,25890.3,8226.584,9332,27374.55,5476,4751,10067.25,2282.742,2855.002,20743.89,5031.869,3905.745
"147",135,"Factor #135",43.3143,34,4863.73,10103.21,12629.28,16637.09,13225.28,12643.32,13420.21,6440.131,3554.069,22262.72,4422.337,3927.065,27445.21,5376,7638.416,25715.26,7919.614,3980.793,6755.056,23773.18,18913.54,20470.75,22840.46,9707.672,7833.532,23132.26,5732.169,5838.566,6897.216,2237.934,2583,27759.27,5523.203,3010.321
"148",149,"Factor #149",43.3165,34,11037.27,10272.81,9728.2,12900.08,11684.71,9618.551,8875.306,5990.04,3214.762,18942,2363.74,2818.451,18537,4786.49,3403.4,20019.86,6387.617,2905.729,8799.33,21026.83,20215.66,20041.93,19856.62,6626.437,8344.978,23723.75,6412.174,5527.98,8456.459,2083.568,1854.648,15096.8,4333.72,3280.501
"149",150,"Factor #150",43.3279,34,9936.766,1545.383,6167.624,3413.765,2419.643,4571.17,5070.377,5775,1531.582,12353.31,1732.818,1411.901,7600.109,2071.112,1594.119,13068.01,7426.365,2017.341,11219.53,4185.386,2804.148,3188.124,3349.784,1219.368,9964.765,4254.513,4494.997,1945.023,8904.127,1828,1497.189,13023,1797.284,1220.816
"150",116,"Factor #116",43.3285,34,3334.817,13271,14590,17573,15859,13458,15636,5381.368,4008,31250,5462,3829,33818,6692.704,7652,30802,7130.356,4866,3725.67,30474.25,27219,30432,32121,9635,5646.3,33839,5980.476,8643,4141.332,2212,3018.452,34966,6265,5084
"151",151,"Factor #151",43.4268,34,582.0433,571.9122,274.4329,75.71865,134.2841,291.3521,129.717,165.8154,35.73138,152.2299,243.9948,352.4018,190.4839,571.102,866.1006,212.0372,109.8683,1751,140.3157,77.58464,290.2764,406.6891,312.1155,1427,161.9494,71.85692,217.9966,1066.701,228.431,80.15171,88.0752,274.4039,57.08016,1088.265
"152",152,"Factor #152",43.4849,34,456.7672,7710.342,7381,8111.749,8306.505,7405.051,7648.156,37635,278.7827,2497.845,38949,314.9182,2162.708,27314,423.854,2164.323,45088,614.4524,40481,1308.948,2969.172,1027.833,4164.111,175.0069,45332,3427.558,53973,770.1049,351.2522,36342,369.8433,2518.703,37040,666.421
